10.240.1.14 - - [12/Sep/2016:05:09:06 +0000] "GET /WebContent-6-05-2016/assets/images/spr_jak.png HTTP/1.1" 200 472 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.5 - - [12/Sep/2016:05:09:06 +0000] "GET /WebContent-6-05-2016/assets/images/mapImage1.png HTTP/1.1" 200 585 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.230 - - [12/Sep/2016:05:09:06 +0000] "GET /WebContent-6-05-2016/assets/images/light.png HTTP/1.1" 200 12389 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.230 - - [12/Sep/2016:05:09:07 +0000] "GET /WebContent-6-05-2016/assets/sounds/music.mp3 HTTP/1.1" 200 8388029 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.16 - - [13/Sep/2016:23:08:06 +0000] "GET /WebContent-6-05-2016/assets/js/objects/maxObj.js HTTP/1.1" 200 861 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.1.16 - - [13/Sep/2016:23:08:06 +0000] "GET /WebContent-6-05-2016/assets/js/level1.js HTTP/1.1" 200 1584 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.1.16 - - [13/Sep/2016:23:08:07 +0000] "GET /WebContent-6-05-2016/assets/js/menu.js HTTP/1.1" 200 1384 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.0.5 - - [13/Sep/2016:23:08:07 +0000] "GET /WebContent-6-05-2016/assets/js/booter.js HTTP/1.1" 200 4691 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.0.213 - - [13/Sep/2016:23:08:07 +0000] "GET /WebContent-6-05-2016/assets/js/level2.js HTTP/1.1" 200 1728 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
10.240.0.230 - - [13/Sep/2016:23:08:07 +0000] "GET /WebContent-6-05-2016/assets/js/level3.js HTTP/1.1" 200 1757 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/index.html" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36"
